Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN - Unknown,Serial Number,Make,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type,ADAS/ADS Version,ADAS/ADS Version - Unknown,ADAS/ADS Version CBI,ADS Equipped?,Automation System Engaged?,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Date,Incident Date - Unknown,Notice Received Date,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude  - Unknown,Longitude,Longitude - Unknown,Address,Address - Unknown,City,City - Unknown,State,Zip Code,Zip Code - Unknown,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?,system_type
30415-2557,1,NAVYA Inc.,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30530-2549,1,"Aurora Operations, Inc.",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30571-2548,1,NVIDIA CORP,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
28349-2547,1,"Lucid Motors, Inc.",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30351-2546,1,comma.ai,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30350-2545,1,AImotive Inc,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
10039-2544,1,"BMW of North America, LLC",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30690-2542,1,Robotic Research,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
273-2540,1,"Chrysler (FCA US, LLC)",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
1422-2539,1,"Volvo Car USA, LLC",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
62-2538,1,Honda (American Honda Motor Co.),Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
1306-2537,1,Toyota Motor Engineering & Manufacturing,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
1712-2536,1,"Robert Bosch, LLC",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
1042-2535,1,"Porsche Cars North America, Inc.",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30590-2534,1,Apple Inc.,Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30391-2533,1,Kodiak Robotics,Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30792-2532,1,WeRide Corp,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30634-2531,1,PlusAI Inc,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
855-2514,1,"Mercedes-Benz USA, LLC",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
753-2530,1,Kia Motors America,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
10003-2529,1,"Navistar, Inc.",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30650-2528,1,"Qualcomm Technlogies, Inc",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30310-2527,1,First Transit,Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
11196-2526,1,"Denso International America, Inc.",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
10561-2524,1,APTIV,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
883-2523,1,"Mitsubishi Motors North America, Inc.",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
14961-2522,1,"Jaguar Land Rover North America, LLC",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
5341-2505,1,WABCO USA LLC,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
842-2520,1,Mazda North American Operations,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
10516-2521,1,"ZF North America, Inc.",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
31092-2518,1,"Einride AB, Nordic Innovation House",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
945-2517,1,"Nissan North America, Inc.",Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
10767-2516,1,"Bentley Motors, Inc.",Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30353-2515,1,Magna International Inc.,Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
1243-2513,1,"Subaru of America, Inc.",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
1420-2511,1,"Volkswagen Group of America, Inc.",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30451-2510,1,Gatik AI Inc.,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
837-2509,1,"Maserati North America, Inc.",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30930-2508,1,MANDO Mobility Solutions,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30570-2507,1,QCraft.ai,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30711-2506,1,Pony.ai,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30793-2504,1,"Woven Planet North America, Inc.",Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
31030-2503,1,Dominion Energy,Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30410-2502,1,Motional,Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30632-2501,1,Deeproute.ai Ltd. ,Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
31096-2500,1,"MV Transportation, Inc",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30370-2498,1,TuSimple,Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30434-2497,1,"Udelv, Inc.",Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
19901-2496,1,Valeo,Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
988-2495,1,PACCAR Incorporated,Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
11199-2494,1,"Continental Automotive Systems, Inc.",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
1550-2493,1,Lamborghini (Automobili Lamborghini),Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
690-2492,1,"Isuzu Technical Center of America, Inc.",Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
31099-2486,1,"Telenav, Inc.",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30330-2485,1,"TORC Robotics, Inc.",Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
29229-2484,1,"Lyft, Inc.",Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30433-2478,1,DiDi Labs,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30414-2475,1,Easymile Inc.,Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30531-2473,1,Transdev Alternative Services,1-Day,,,MAR-2022,SADHW2S18M1, ,,Jaguar,I-Pace, ,2021.0, ,04f736aacb7513d,30534.0, ,In-Vehicle (Commercial / Test),,Y, ,"Unknown, see Narrative","Unknown, see Narrative",Waymo LLC., , , , ,Y, , , ,,MAR-2022, ,MAR-2022,21:39, ,810ff5231ba3d6d,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Phoenix, ,AZ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,35.0, ,Dark - Lighted,Y, , , , , , , ,,Van,No Injuries Reported,Yes,Proceeding Straight,Yes,Yes, , ,Y, , ,Y, , ,Y, , ,Stopped,No,Yes,Yes,0.0, ,Y, , ,Y, , ,Y, , , , , , , , ,Y,Y, , ,Yes,Phoenix Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"On March [XXX], 2022 at 9:39 PM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in Phoenix, AZ was in a collision involving a van on N. [XXX] at [XXX]. 
The Waymo AV was stopped at a red light on southbound N. [XXX] when a van behind the Waymo AV failed to stop and made contact with the rear bumper of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). The van and Waymo AV sustained moderate damage.
Transdev Alternative Services is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Transdev may supplement or correct its reporting with additional information as it may become available. This report is a duplicate to WaymoLLC-202203[XXX]-0 (rev.202203[XXX]213142).", ,Other
30450-2472,1,Ghost Locomotion Inc.,Monthly - No Incidents,3.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30630-2469,1,Ambarella,Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30352-2468,1,Embark Trucks,Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
30550-2467,1,Intel Corporation,Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
12381-2466,1,"Daimler Trucks North America, LLC",Monthly - No Incidents,2.0,2022.0,MAR-2022,, ,,,, ,, , ,, ,,, , ,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, ,Other
